id,object,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,contact_is_private_seller,contact_email,description,district,estate_type,estate_type_id,highlighting_level,insee_code,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url,input_max_pages,input_annonce_details
"3213449","result","201039855","265049","/professionnels/agences-immobilieres/marseille-6eme-arrondissement-13006/agence-101209/","HOMKI","https://v.seloger.com/s/width/150/logos/0/z/u/x/0zuxuv5mkd5kyzr8afv364mqw940ggxjod9934z7u.jpg","04 13 68 02 02","t","http://homki-immobilier.com/","Lyon 2ème","18.000847098686997","0","1","f","t",,"Perrache-Le Confluent","Studio","1","1",,"t",,"f",,,"437",,"1","69002","13","7","85000","4722","https://v.seloger.com/s/crop/341x256/visuels/0/x/a/w/0xawvskj8on1ei5trydjus3haalembco6b5dfwkvk.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/7/5/l/275lfyttey11iaucj2wbqlu3392gu92y0lxkk8vcg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/c/9/3/1c931q635k3f1zl7xvfaw34xi2hnfr1bz4r5wb8og.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/y/0/u/1y0ut3d8mzhtyhlc9w3c57b5qy9mb2t6u0obrwzw0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/2/a/m/02ammf2jsny9kv492h63aygxezbkjsgkgslv5f168.jpg",,"30265049",,,"1","Appartement à vendre - INVESTISSEMENT Au 3ème étage d'une résidence étudiante, gérée par Nexity, un studio loué en bon état vous permet de générer des revenus réguliers et récurrents (3,5% brut/an). Cette résidence est à proximité du centre-ville, proche du Campus de l'Université Catholique de Lyon, sa superficie est de 18,66 m² Carrez, le [...]","2",,"1 pièce, 18 m², Étage 3/5, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/perrache-le-confluent/201039855.htm",,,"16 Apr 2023 07:29:27","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3195542","result","200441129","312006","/professionnels/agences-immobilieres/lyon-2eme-arrondissement-69002/agence-96529/","MY CASA IMMOBILIER","https://v.seloger.com/s/width/150/logos/1/x/e/4/1xe4ij9e3zj1uad94seff3oeja8i4qa8weeyumg6o.jpg","04 72 60 97 02","t",,"Lyon 2ème","64.73634651600753","0","1","f","t",,,"Appartement","1","1",,"t",,"f",,,"1389",,"1","69002","11","8","275000","4248","https://v.seloger.com/s/crop/341x256/visuels/1/b/g/y/1bgy7r2tmnfi5pl8ije83bt023c8ajko3s9gxvjo4.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/g/k/q/1gkqnnld5a96mj2whrdbz79uptcmmzttcdwuwd8wk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/w/4/1/0w41v83i0swbcnlmlb8g2tr1xz4n9b43gq3313wwk.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/2/j/j/22jjj2tjw2lrmzcewu0jkpgps7kxyecauhdke0hg4.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/c/6/n/0c6nk4xlabsnam2fwjsqbbl5guhdgeaczclghm5hw.jpg",,"30312006",,,"3","Appartement à vendre - Enzo Molina vous propose en exlcusivité à Perrache dans un bel immeuble ancien au 5 ème et dernier étage sans ascenseur ce lot de deux T1 bis. Il se compose d'une entrée donnant sur un premier appartement avec grande pièce de vie et kitchenette, une alcôve, une salle d'eau avec Wc, un second appartement avec un grande pièce [...]","2",,"3 pièces, 2 chambres, 65 m², Étage 5/5","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/200441129.htm",,,"16 Apr 2023 07:33:15","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3203977","result","200829415","323186","/professionnels/agents-commerciaux/lyon-3eme-arrondissement-69003/agence-41061/","efficity Christine Lin","https://v.seloger.com/s/width/150/logos/1/x/k/o/1xko133pwc3va43ccmbd5qmwugbx9azfsdbqb4xeu.jpg","06 95 21 32 27","t","https://www.efficity.com/christinelin","Lyon 1er","76.99859747545582","0","1","f","t",,"Croix Paquet","Appartement","1","1",,"f",,"f",,,"2762",,"1","69001","17","9","549000","7130","https://v.seloger.com/s/crop/341x256/visuels/1/i/f/c/1ifcfdhyxwdc7u56cr3y3qo7kk8i0ao6e0lozipey.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/4/z/7/04z70s4mqqbai5bro1grv1oshrlyokucb6fnooxm2.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/3/2/l/132l376dx22sp4gqihm3o7adrig4rohyp5tf8vcbu.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/t/o/i/0toiy0c5t30fmqyg4jv4yp0vp2ht04ldgtyjiwilm.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/a/5/j/2a5jvdrklexf6cocepb6ox4tl5swbr2tuojb8xd0q.jpg",,"30323186",,,"4","Appartement à vendre - 69001 LYON - QUARTIER SATHONAY - T4 RENOVE AUX BELLES PRESTATIONS -BALCON. Efficity, l'agence qui estime votre bien en ligne et Christel Fevre vous présentent ce beau T4 tout juste rénové, au surplomb de la place Sathonay. Sa rénovation contemporaine a su conserver le charme de l'ancien. Le bien, installé au 4e étage avec [...]","2",,"4 pièces, 3 chambres, 77 m², Étage 4/6, Balcon, Garage, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/croix-paquet/200829415.htm",,"https://youtu.be/mjrvEiRf7S8","16 Apr 2023 07:30:45","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3195189","result","200615647","136737","/professionnels/agences-immobilieres/lyon-4eme-arrondissement-69004/agence-97568/","Stephane Plaza Immobilier Lyon Terreaux Croix Rousse","https://v.seloger.com/s/width/150/logos/2/6/f/u/26fuutkm0mvb1e7kpm418ss4crsd82a1ipiei64n3.jpg","04 28 29 07 57","t","https://lyon4.stephaneplazaimmobilier.com/","Lyon 1er","32.998809321313146","0","1","f","t",,"Croix Paquet","Appartement","1","1",,"t",,"f",,,"983",,"1","69001","14","9","194000","5879","https://v.seloger.com/s/crop/341x256/visuels/1/q/f/p/1qfptlavhndsjugkuwtbeu44t7fltfmtzcjjm2kqo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/c/c/9/1cc9wzdtg6noet6ardl3gv3qowtnhnns0dkvn33i8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/p/i/0jpi3z177di757szypugpc7t7ffry4rn7gauvyohs.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/5/o/l/05olfc5tztn9kmqbl363v3cwa1hp6gisln86467i8.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/7/x/l/17xlqm1pz9p57xy3pu7bnq5j9mx8ld96ohvpg9i0w.jpg",,"30136737",,,"2","Appartement à vendre - Situé au coeur des pentes dans une rue calme, cet appartement d'une surface totale de 33m2 utiles / 28m2 carrez, sera idéal pour un primo-accédant, ou pour un investisseur ( DPE E ) souhaitant acquérir un bien dans le quartier très prisé de la Croix-Rousse. Une pièce de vie agréable et lumineuse, donnant sur une cuisine [...]","2",,"2 pièces, 1 chambre, 33 m², Étage 2/5","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/croix-paquet/200615647.htm",,,"16 Apr 2023 07:32:12","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"2837479","result","192999063","151942","/professionnels/agences-immobilieres/lyon-6eme-arrondissement-69006/agence-2014/","Nexity Lyon Vitton","https://v.seloger.com/s/width/150/logos/0/z/d/e/0zde7z4gvsjdg5gi00xb95d9520wpgp6gh8j6mwyg.jpg","04 37 42 71 60","t",,"Lyon 2ème","75.99799565725739","0","1","f","t",,"Bellecour-Ainay","Appartement","1","1",,"f",,"f",,,"2291",,"1","69002","23","8","455000","5987","https://v.seloger.com/s/crop/341x256/visuels/2/2/v/u/22vuugoqemg25chfrrjnps5b3trml2027k85x3ljs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/e/d/x/1edxpp9cvtn19ccmma45i2s5eyme2k04vnlyg5ryw.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/9/s/2/29s2t69lpieebvcy7bpv291sjj8bkms1cspw4ybx4.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/3/x/7/23x7zxglgqw1giijyi9zrvqszcoiei0kfb8x6jgm0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/7/k/v/07kvv234hxho4x6u2aytmibk8ts6w01py4vkd9yoo.jpg",,"30151942",,,"3","Appartement à vendre - Exclusivité - Place de la République - Dans un bel immeuble bourgeois avec ascenseur sur la Presqu'île de Lyon, appartement 3 pièces d'une surface de 75.31 m² carrez composé d'un séjour avec cuisine ouverte, 2 chambres dont une qui communique avec une pièce qui peut faire une chambre d'enfant ou un bureau, une salle de bain [...]","2",,"3 pièces, 2 chambres, 76 m², Étage 1/–, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/bellecour-ainay/192999063.htm",,"https://livetour.istaging.com/c47abe98-3d50-4f6c-899a-7cad24c020b5","16 Apr 2023 07:32:14","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3218634","result","201090031","240714","/professionnels/agences-immobilieres/lyon-2eme-arrondissement-69002/agence-47565/","MY COCOON","https://v.seloger.com/s/width/150/logos/1/3/h/8/13h8fchf17gjbv616m6qwafdsbkx8ggz9df553i4g.jpg","06 50 32 80 41","t",,"Lyon 2ème","55.998008959681435","0","1","f","t",,"Bellecour-Ainay","Appartement","1","1",,"f",,"f",,,"2266",,"1","69002","19","8","450000","8036","https://v.seloger.com/s/crop/341x256/visuels/1/t/1/y/1t1y3qzpqcl8u52rdoa244xa4y6emwxvz5696jgrk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/5/5/g/055grvc3x63keaz57lwai8dwgifkskknb3rncwqe9.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/9/t/w/19tw03jyz8w5uimocld3blengg76erpiek490cnfl.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/s/c/1oscq9sb4rraffzewarguylu65fu49qjnfbouzli9.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/w/p/0vwpifiusv5c89rnvjw6oqyk0p2rxqi1c3wqw3hy9.jpg",,"30240714",,,"2","Appartement à vendre - My Cocoon, l'agence aux honoraires fixes de 2% vous présente : Splendide appartement T2 d'une surface d'environ 56 m² en étage élevé, secteur Cordeliers. Vous serez séduits par son parfait état, au goût du jour & aux prestations soignées. L'appartement se compose comme suit : entrée, pièce de vie baignée de lumière [...]","2",,"2 pièces, 1 chambre, 56 m², Étage 4/0","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/bellecour-ainay/201090031.htm",,"https://youtu.be/anuXX2xRc94","16 Apr 2023 07:29:01","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3218627","result","201127577","87979","/professionnels/agences-immobilieres/caluire-et-cuire-69300/agence-17381/","PIETRAPOLIS","https://v.seloger.com/s/width/150/logos/1/7/d/k/17dk2gv6yecud9lw1z5qhqlc2uv3beavqmr66cygw.jpg","06 23 62 75 42","t","http://www.pietrapolis.fr/","Lyon 1er","34.001431639226915","0","1","f","t",,,"Appartement","1","1",,"f",,"f",,,"1439",,"1","69001","12","8","285000","8382","https://v.seloger.com/s/crop/341x256/visuels/1/4/0/p/140pbu3dk0pemqsu2f3sg4dzi5mp8s3p675vek2w0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/a/u/0aau8ilqf6vlmucsiqsit5kqt6tgqclkrqysxq9wg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/v/1/w/1v1wy3eotc8znkf3ecm4gb7mbjwwjlbeun3udnfz4.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/b/a/6/0ba6bxim8go7fzb3jym6tbzdztss2sasvgfho9z1c.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/3/b/1t3b1e0e3ij8k4tydwxnp0lzhk1d2uyo2vjapqmjk.jpg",,"30087979",,,"2","Appartement à vendre - Un vrai coup de coeur pour cet appartement situé à 15 minutes à pieds d'Hôtel de Ville , proche du parc de la Tête D'Or et en bas de la Croix-Rousse . Ce T2 de 34 m2 au 2ème étage vous charmera par sa hauteur sous plafond, sa vue sur les quais du Rhône et ses grandes ouvertures qui donnent sur un balcon. De belles [...]","2",,"2 pièces, 1 chambre, 34 m², Étage 2/5, Balcon","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/201127577.htm",,,"16 Apr 2023 07:28:59","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3213868","result","196218645","57876","/professionnels/agences-immobilieres/francheville-69340/agence-47293/","PAGNON IMMOBILIER","https://v.seloger.com/s/height/150/logos/1/d/6/e/1d6ewulgx2vial3pbfz521ze2u8khp8uo8b2qt23k.jpg","06 64 11 64 11","t","http://www.pagnon-immobilier.fr/","Lyon 2ème","88.99107384365702","0","1","f","t",,"Perrache-Le Confluent","Appartement","1","1",,"f",,"f",,,"1660",,"1","69002","0","9","329000","3697","https://v.seloger.com/s/crop/341x256/visuels/1/5/7/t/157thx283esetk5if4szsd8o9iic01ye854o0789q.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/t/t/d/0ttdw4zer6m1mp0hgbmwwvphg3h2iac87238wjs7y.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/3/6/y/036y1zw3wkjg0xyu408cd5y4tuunjzrr2xbcxndlq.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/n/y/6/1ny6jvjhhs2bt7aofc68j3mbf2fvk1vmvr23x6a3k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/u/q/x/1uqxawcxwq0fhatfw53bapialp7ptwu913ajwr6hq.jpg",,"30057876",,,"3","Appartement à vendre - Lyon 2 T3 de 89 m² vue Saône Quai Rambaud très jolie vue sur la Saône, T3 en duplex en parfait état comprenant d'une part une cuisine équipée, un séjour, la douche et les wc; à l'étage les 2 chambres. Equipements de qualité, 89 m² utiles, 59 m² Carrez (chambres mansardées). Exposition ouest, poutres apparentes, du cachet, [...]","2",,"3 pièces, 2 chambres, 89 m², Étage 4/4, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-2eme-69/perrache-le-confluent/196218645.htm",,"https://creation.visite360.immo/voir360_t3-duplex-89-m2-lyon-2_5340","16 Apr 2023 07:29:24","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3213560","result","195799807","245146","/professionnels/agences-immobilieres/st-laurent-de-mure-69720/agence-44443/","ACTIV PATRIMONIA","https://v.seloger.com/s/width/150/logos/0/n/8/g/0n8gzsxyuyjlj7prl3rlvlspqzwmf0sh2i7zbujed.jpg","09 72 63 24 74","t",,"Lyon 2ème","87.35795454545455","0","1","f","t",,,"Appartement","1","3",,"t",,"f",,,"3093",,"1","69002","23","9","615000","7040","https://v.seloger.com/s/crop/341x256/visuels/1/o/n/0/1on0vhplh5jalfmw5lkma0ah9dr4rjofmvfemdds0.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/j/o/1ojozl4fuyk7vma4ca9p9hzqrhwuyz8mgn5vt5f5s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/r/a/m/1ramai7jcj75esa2zxk6djcozsiqbk57zczwgy39c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/r/j/0vrj1oppkvqe9cq0yicc7oy4u4ew2925ggsl3usow.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/n/b/6/0nb6a45vg4d8hy39eedytvclkt74hlzlm0v9202yo.jpg",,"30245146",,,"4","Appartement de luxe à vendre - Quartier de confluence. dans la commune de Lyon, grand T4 avec vue dégagée. Bâtiment conforme aux normes d'accessibilité. Il s'agit d'un appartement au 6ème étage d'un immeuble de 9 niveaux ; ascenseur intérieur. Construction de 2017, le bâtiment est moderne. Habitation propice à la vie en famille. Pour plus [...]","8",,"4 pièces, 3 chambres, 87 m², Étage 6/9, Balcon, Box, Ascenseur","https://www.seloger.com/annonces/achat-de-prestige/appartement/lyon-2eme-69/195799807.htm",,"https://tour.previsite.com/p/HEKTOR/activpatrimonia_69720_1_317","16 Apr 2023 07:33:18","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3205693","result","200873285","436507","/professionnels/agents-commerciaux/villeurbanne-69100/agence-27209/","ROLLET Elodie Capifrance","https://v.seloger.com/s/width/150/logos/0/e/v/1/0ev1umj3cu4c7lp7re7vjfj8bfjc3z1hjak19s215.jpg","07 86 17 27 12","t","https://www.capifrance.fr/conseillers/elodie.rollet","Lyon 1er","50.999412110523224","0","1","f","t",,"Terreaux","Appartement","1","1",,"f",,"f",,,"1750",,"1","69001","5","4","347000","6804","https://v.seloger.com/s/crop/341x256/visuels/1/3/0/x/130x57xazdqwychv216a68r7252bnmzuaqqwpvu3k.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/6/m/4/26m4on0ry87fywdecscf3szv9wmb44dhjsxsylycg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/8/y/a/08ya3oxsn2dn1vbi9xq4b0feg2ptlzmz2nckpmfrs.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/q/s/7/0qs71ukl0baq7j7lj3y4mc5btspvu2wzodaaad9gg.jpg",,"30436507",,,"2","Appartement à vendre - Aujourd'hui je vous propose un appartement 2 pièces en bon état idéalement situé au centre ville de Lyon 1 (début des Capucins) dans un bel immeuble ancien avec ascenseur. Ce type 2 baigné de lumière exposé sud/est va vous séduire avec ses beaux volumes, sa cuisine US donnant sur un séjour. Une salle de bains meublée, une [...]","2",,"2 pièces, 1 chambre, 51 m², Étage 1/6, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/terreaux/200873285.htm",,,"16 Apr 2023 07:30:42","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3210837","result","200984655","455204","/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-39791/","BARNABÉ","https://v.seloger.com/s/height/150/logos/0/s/f/z/0sfzpbzia8fwfr1tc7fzvvucgmlc72qdr6dgwzkin.jpg","07 56 93 54 96","t","https://barnabe-immo.fr/home","Lyon 1er","80.00621407487961","0","1","f","t",,"Terreaux","Appartement","1","1",,"t",,"f",,,"2592",,"1","69001","10","10","515000","6437","https://v.seloger.com/s/crop/341x256/visuels/2/9/k/n/29knlaybczuo3vjs9lg558xdrtn9gf5absywao0m8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/e/4/a/0e4ae8yi3sjcm1m9indiyq81100kmmftpkyyc0s9s.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/m/0/l/0m0le03o9u3lg3e4ocd5fpydoz4ms7b1meviu4gm8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/n/t/0antfroj4qofi0fruorl8vu7but9g092uipzyigps.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/e/0/f/0e0fpw9mr09lecv4kudea6aiyylunyjqsei52te74.jpg",,"30455204",,,"3","Appartement à vendre - Appartement 3 pièces dans le premier arrondissement de Lyon ! Situé dans un immeuble ancien sécurisé par un digicode, au 6ème et dernier étage (avec ascenseur), il se compose d'une entrée spacieuse, d'une pièce de vie de 40 m² avec cuisine équipée et ouverte, offrant un espace convivial et lumineux, d'une salle de [...]","2",,"3 pièces, 2 chambres, 80 m², Étage 6/6, Ascenseur","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/terreaux/200984655.htm",,,"16 Apr 2023 07:30:06","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3208493","result","200882143","82571","/professionnels/agences-immobilieres/lyon-5eme-arrondissement-69005/agence-65528/","HABITAT DE CARACTÈRE","https://v.seloger.com/s/width/150/logos/0/o/k/f/0okfu74p9m2hyalzrknxlyci17vr953l9ol40h2fm.jpg","04 72 80 05 72","t","http://www.habitatdecaractere.com/","Lyon 1er","68.99563318777292","0","1","f","t",,"Terreaux","Appartement","1","1",,"f",,"f",,,"1991",,"1","69001","3","10","395000","5725","https://v.seloger.com/s/crop/341x256/visuels/0/t/w/n/0twnqgwixa39ssmxh960iavrewnqenwsfk5ljehch.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/4/b/o/14boeq3uhjne6p4ttyk8nguyweujylgjzno9kwwup.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/m/c/1smcmtbis3nfafl4ecdu6yahb4emg6kmf382ht7wx.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/7/y/d/17ydqlrrwszuqktkcu961od7ow8yxerql2f6yu05t.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/6/v/7/06v7gpmfnpj9la56d0u7qhy73tf1koezud5zgff4h.jpg",,"30082571",,,"2","Appartement à vendre - A proximité du Passage Thiaffait et du métro Croix Paquet, situé au 4ème étage d’une copropriété bien entretenue, ce généreux 2 pièces de 69,19 m² a bénéficié de rénovations maîtrisées et soignées, attentives à la préservation des matériaux d’origine : parquet chevrons, cheminées et stylobates notamment. Il offre : une belle [...]","2",,"2 pièces, 1 chambre, 69 m², Étage 4/5","https://www.seloger.com/annonces/achat/appartement/lyon-1er-69/terreaux/200882143.htm",,,"16 Apr 2023 07:30:42","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3180159","result","200273827","502583","/professionnels/agences-immobilieres/ternay-69360/agence-262951/","SB IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/7/j/4/07j4dhncc5c7e79fo6cjxbtkmzg8cui305bgtj3nd.jpg","06 18 74 06 54","t",,"Lyon 2ème","120.0080677692618","0","1","f","t",,,"Appartement","1","2",,"t",,"f",,,"2993",,"1","69002","5","7","595000","4958","https://v.seloger.com/s/crop/341x256/visuels/0/l/5/l/0l5l06b24a3szvtbk4m1zzydt3hds9xv8gxv2p2fr.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/8/j/s/08jsuccyl3h81y1w6bvbvpo5n57fxrq1h5knm8cs6.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/i/r/3/1ir3q9ewx907asyzundsnf33ufla90qql3oj06gc8.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/4/w/1/14w1pb4dpejodcxo3tcn99e3pgz2k9yjjn0tpgt2w.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/1/4/0p14osn1t8eainqbcpeox6hwkpzqam6i94rc0lyyg.jpg",,"30502583",,,"5","Appartement de luxe à vendre - RARE - EXCLUSIVITÉ - LYON 2 - IMMEUBLE ANCIEN - CALME - ASCENSEUR - VENDU LIBRE - CHARME DE L'ANCIEN - SB IMMOBILIER vous propose au coeur du 2ème arr. sur la commune de Lyon, ce bel appartement 5 pièces de 120 m2 situé au 2è étage avec ascenseur d'un immeuble ancien du début des années 1900. Il se compose d'une [...]","8",,"5 pièces, 4 chambres, 120 m², Étage 2/0, Balcon, Ascenseur","https://www.seloger.com/annonces/achat-de-prestige/appartement/lyon-2eme-69/200273827.htm",,,"16 Apr 2023 07:28:58","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
"3213556","result","200426047","103082","/professionnels/agences-immobilieres/limonest-69760/agence-207931/","AVENIR INVESTISSEMENT","https://v.seloger.com/s/width/150/logos/2/3/2/o/232oqurw62sul5sm9ztuv2dh4w3twzd49gw51iir2.jpg","06 43 29 63 01","t","http://www.avenir-investissement.fr/","Lyon 2ème","138.996138996139","0","5","f","t",,"Cordeliers-Célestins-Bourse","Appartement","1","1",,"f",,"f",,,"3619",,"3","69002","19","13","720000","5180","https://v.seloger.com/s/crop/341x256/visuels/0/4/i/y/04iy0k6zd0tyjzer9tz0sq4jyuyk4qtdq91qm349g.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/b/i/t/1bit8l1k3ngdo6knc5cyurjz8oaxnm8ybmblqgwgk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/i/g/l/0iglg7mcp10ub9fpcwf7afpm1ge363ojgn2k3spq0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/3/6/0l360dhsfdyft7tike046p3wjidnva4iihyd3spck.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/3/n/d/23nd623ve6gvg7an84idixlbjne0byt354dofem38.jpg",,"30103082",,,"5","Appartement de luxe à vendre - En plein coeur du très prisé quartier d'Ainay, au deuxième étage d'une belle copropriété XVIIIème et à quelques minutes à pied de la place Bellecour, Avenir Investissement vous propose ce magnifique haussmannien qui conjugue subtilement le charme de l'ancien et les commodités contemporaines. Entièrement rénové en [...]","8",,"5 pièces, 3 chambres, 139 m², Étage 2/4","https://www.bellesdemeures.com/annonces/vente/tt-2-tb-1-pl-48332/200426047/",,,"16 Apr 2023 07:33:17","https://www.seloger.com/list.htm?projects=2&types=1&places=[{%22inseeCodes%22:[690381]},{%22inseeCodes%22:[690382]}]&sort=d_dt_crea&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=search_refine-redirection-search_results","398","f"
